id,manufacturer_id,dtc,description
2467,7,P1634,Ignition 1 Switch Circuit
2468,7,P1539,A/C Clutch Status Circuit High Voltage
2469,7,P1353,IC Output High/Pulse Detected when GND_Cyl. 3
2470,7,P1609,Loss Of TCS Serial Data
2471,7,P1599,Engine Stall or Near Stall Detected
2472,7,P1653,Oil Level Lamp Control Circuit
2473,7,P1351,Ignition Coil Control Circuit High Voltage
2474,7,P1403,Exhaust Gas Recirculation System Valve 1
2475,7,P1525,Throttle Body ServiceRequired
2476,7,P1320,IC 4X Reference Circuit Intermittent
2477,7,P1639,5 Volt Reference 2 Circuit
2478,7,P1031,HO2S Heater Current Monitor Control Circuit Banks 1 and 2 Sensor 1
2479,7,P1605,Loss of HVAC Serial Data
2480,7,P1625,TCM System Reset
2481,7,P1870,Transmission Component Slipping
2482,7,P1396,Wheel Speed Sensor 2 - G - Sensor Circuit Performance
2483,7,P1892,Throttle Position Sensor PWM Signal High
2484,7,P1190,Engine Vacuum Leak
2485,7,P1502,Theft Deterrent Fuel Enable Signal Not Received
2486,7,P1641,Malfunction Indicator Lamp (MIL) Control Circuit
2487,7,P1397,Wheel Speed Sensor 2 - G - Sensor Circuit Low Voltage
2488,7,P1886,Shift Timing Solenoid
2489,7,P1813,Torque Control
2490,7,P1113,Intake Resonance Switchover Solenoid Control Circuit
2491,7,P1257,Supercharger System Overboost
2492,7,P1410,Fuel Tank Pressure System
2493,7,P1408,Intake Manifold Pressure Sensor Circuit
2494,7,P1211,Mass Air Flow Circuit Intermittent High
2495,7,P1405,Exhaust Gas Recirculation System Valve 3
2496,7,P1534,A/C High Side Temp. Sensor Low Voltage
2497,7,P1543,A/C System Performance
2498,7,P1352,IC Output High/Pulse Detected when GND_Cyl. 2
2499,7,P1522,Park/Neutral to Drive/Reverse at High RPM
2500,7,P1533,A/C Evaporator Temp. Sens. Ckt. High Voltage
2501,7,P1451,Barometric Press. Sensor Performance
2502,7,P1134,HO2S Transition Time Ratio Bank 1 Sensor 1
2503,7,P1372,Crankshaft Position (CKP) Sensor A-B Correlation
2504,7,P1398,Wheel Speed Sensor 2 - G - Sensor Circuit High Voltage
2505,7,P1554,Cruise Control Feedback Circuit
2506,7,P1669,ABS Unit Expected
2507,7,P1371,IC 4X Reference Circuit Too Few Pulses
2508,7,P1394,Wheel Speed Sensor 1 - G - Sensor Circuit Intermittent
2509,7,P1781,Engine Torque Signal Circuit
2510,7,P1651,Fan 1 Relay Control Circuit
2511,7,P1350,Ignition Control System
2512,7,P1283,Accelerator Pedal Position Sensor 2 Circuit High Voltage
2513,7,P1521,Transmission Engaged at High Throttle Angle
2514,7,P1694,Tachometer Circuit High Voltage
2515,7,P1407,EGR Air Intrusion in Exhaust Supply to EGR Valve
2516,7,P1608,Serial Communication Problem With Device 8
2517,7,P1406,EGR Valve Pintle Position Circuit
2518,7,P1234,Injector Circuit Cylinder 5 Intermittent
2519,7,P1635,5 Volt Reference Circuit
2520,7,P1361,Ignition Coil Control Circuit Low Voltage
2521,7,P1852,Brake Band Apply SolenoidLow Voltage
2522,7,P1415,Secondary Air Injection (AIR) System Bank 1
2523,7,P1381,Misfire Detected - No Communication with Brake ControlModule
2524,7,P1135,HO2S Lean Mean Bank 1 Sensor 1
2525,7,P1542,A/C System High Pressure High Temperature
2526,7,P1705,P/N Signal Output Circuit
2527,7,P1300,Ignitor Circuit
2528,7,P1610,Loss of PZM Serial Data
2529,7,P1432,Fuel Level Sensor 2 Circuit Low Voltage
2530,7,P1568,Cruise Servo Stroke Greater than Commanded in Cruise
2531,7,P1395,Wheel Speed Sensor 2 - G - Sensor Circuit
2532,7,P1664,1-4 Upshift Lamp Control Circuit
2533,7,P1836,Kick-Down Switch Failed Open
2534,7,P1431,Fuel Level Sensor 2 Circuit Performance
2535,7,P1819,Internal Mode Switch - No Start/Wrong Range
2536,8,P1674,Tachometer Control Circuit
2537,8,P1760,TCM Supply Voltage Interrupted
2538,8,P1273,Accelerator Pedal Position Sensor 1
2539,8,P1212,Mass Air Flow Circuit Intermittent Low
2540,8,P1567,Active Banking Control Active - Cruise Control Disabled
2541,8,P1203,(Alt. Fuel) Gas Mass Sensor Circuit High Frequency
2542,8,P1630,Theft Deterrent Learn Mode Active
2543,8,P1202,(Alt. Fuel) Gas Mass Sensor Circuit Low Frequency
2544,8,P1120,Throttle Position (TP) Sensor 1 Circuit
2545,8,P1532,A/C Evaporator Temp. Sens. Ckt. Low Voltage
2546,8,P1811,Maximum Adapt and Long Shift
2547,8,P1354,IC Output High/Pulse Detected when GND_Cyl. 4
2548,8,P1237,Injector Circuit Cylinder 6 Intermittent
2549,8,P1545,Air Conditioning (A/C) Clutch Relay Control Circuit
2550,8,P1642,Vehicle Speed Output Circuit
2551,8,P1847,2-3 Shift Solenoid Circuit High Voltage
2552,8,P1644,Traction Control Delivered Torque Output Circuit
2553,8,P1112,Intake Air Temperature (IAT) Sensor Circuit IntermittentLow Voltage
2554,8,P1310,Ignition Coil 3 Primary Feedback Circuit
2555,8,P1504,Vehicle Speed Output Circuit
2556,8,P1570,Traction Control Active - Cruise Control Disabled
2557,8,P1186,EOT Circuit Performance
2558,8,P1404,Exhaust Gas Recirculation (EGR) Closed PositionPerformance
2559,8,P1571,Traction Control Torque Request Circuit
2560,8,P1696,Remote Keyless Entry Voltage High
2561,8,P1442,EVAP Vacuum Sw. High Voltage During Ign. On
2562,8,P1851,Brake Band Apply Solenoid Performance
2563,8,P1370,IC 4X Reference Circuit Too Many Pulses
2564,8,P1562,Cruise Vacuum Solenoid
2565,8,P1315,Ignition Coil 4 Primary Feedback Circuit
2566,8,P1547,A/C System Performance Degraded
2567,8,P1529,Heated Windshield Request Problem
2568,8,P1286,Accelerator Pedal Position Sensor 3 Circuit Performance
2569,8,P1658,Starter Enable Relay Control Circuit
2570,8,P1335,CKP Circuit
2571,8,P1632,Theft Deterrent Fuel Disable Signal Received
2572,8,P1530,Throttle Actuator Control (TAC) Module Internal Circuit
2573,8,P1873,TCC Stator Temp. Switch Circuit Low
2574,8,P1575,Extended Travel Brake Switch Circuit
2575,8,P1374,3X Reference Circuit
2576,8,P1528,Governor
2577,8,P1366,IC Cylinder 6 Not Toggling After Enable
2578,8,P1692,Coolant Gage Circuit High Voltage
2579,8,P1117,Engine Coolant Temp. Signal Out-Of-Range Low
2580,8,P1818,TFP Valve Position Sw. - Drive Without Drive Ratio
2581,8,P1188,EOT Sensor Ckt. High Voltage
2582,8,P1106,Manifold Absolute Pressure (MAP) Sensor Circuit Intermittent High Voltage
2583,8,P1115,Engine Coolant Temperature (ECT) Sensor CircuitIntermittent High Voltage
2584,8,P1105,Secondary Vacuum Sensor Circuit
2585,8,P1433,Fuel Level Sensor 2 Circuit High Voltage
2586,8,P1740,Torque Reduction Signal Circuit
2587,8,P1612,Loss of IPM Serial Data
2588,8,P1107,Manifold Absolute Pressure (MAP) Sensor Circuit Intermittent Low Voltage
2589,8,P1510,Throttle Control System Performance - Throttle LimitationActive
2590,8,P1540,Air Conditioning (A/C) Refrigerant Overpressure - AirConditioning (A/C) Disabled
2591,8,P1228,Injector Circuit Cylinder 3 Intermittent
2592,8,P1278,Accelerator Pedal Position Sensor 1 Circuit High Voltage
2593,8,P1121,Throttle Position (TP) Sensor Circuit Intermittent HighVoltage
2594,8,P1844,Torque Reduction Signal Circuit Desired By TCM
2595,8,P1509,Idle Speed High - Idle Air Control (IAC) System NotResponding
2596,8,P1357,IC Output High/Pulse Detected when GND_Cyl. 7
2597,8,P1601,Serial Comm. Problem With Device 1
2598,8,P1240,Injector Circuit Cylinder 7 Intermittent
2599,8,P1245,Intake Plenum Switchover Valve
2600,8,P1860,TCC PWM Solenoid Circuit Electrical
2601,8,P1564,Vehicle Acceleration Too High - Cruise Control Disabled
2602,8,P1288,Accelerator Pedal Position Sensor 3 Circuit High Voltage
2603,8,P1276,Accelerator Pedal Position Sensor 1 Circuit Performance
2604,8,P1359,Ignition Coil Group 1 Control Circuit
2605,8,P1682,Driver 5 Line 2
2606,8,P1114,Engine Coolant Temperature (ECT) Sensor CircuitIntermittent Low Voltage
2607,8,P1576,BBV Sensor Ckt. High Voltage
2608,8,P1483,Engine Cooling System Performance
2609,8,P1271,Accelerator Pedal Position (APP) Sensor 1-2 Correlation
2610,8,P1673,Engine Hot Lamp Control Circuit
2611,8,P1380,Misfire Detected - Rough Road Data Not Available
2612,8,P1864,Torque Converter Clutch Circuit
2613,8,P1270,Accelerator Pedal Position Sensor A/D Converter Error
2614,8,P1322,EI System or Ignition Control Extra or Missing
2615,8,P1346,Intake Camshaft Position [CMP] Sensor System Performance
2616,8,P1566,Engine RPM Too High - Cruise Control Disabled
2617,8,P1667,Reverse Inhibit Solenoid Control Circuit
2618,8,P1305,Ignition Coil 2 Primary Feedback Circuit
2619,8,P1572,ASR Active Circuit Low Too Long
2620,8,P1421,Intake Air Low Pressure Switch Circuit High Voltage
2621,8,P1810,TFP Valve Position Switch Circuit
2622,8,P1154,HO2S Transition Time Ratio Bank 2 Sensor 1
2623,8,P1887,TCC Release Switch Circuit
2624,8,P1541,A/C High Side Over Temperature
2625,8,P1654,Cruise Control Inhibit Output Circuit
2626,8,P1657,1-4 Upshift Solenoid Control Circuit
2627,8,P1418,Secondary Air Injection System Relay A Control CircuitHigh
2628,8,P1801,Performance Selector Switch Failure
2629,8,P1189,Engine Oil Pressure (EOP) Switch Circuit
2630,8,P1391,Wheel Speed Sensor 1 - G - Sensor Circuit Performance
2631,8,P1356,IC Output High/Pulse Detected when GND_Cyl. 6
2632,8,P1624,Customer Snapshot Requested - Data Available
2633,8,P1578,BBV Sensor Ckt. Low Vacuum
2634,8,P1480,Cooling Fan 1 Control Circuit High
2635,8,P1815,Transmission Range Switch - Start In Wrong Range
2636,8,P1221,Fuel Pump Secondary Circuit Low
2637,8,P1837,Kick-Down Switch Failed Short
2638,8,P1743,TP Signal from ECM
2639,8,P1581,Cruise Move Circuit High Voltage
2640,8,P1392,Wheel Speed Sensor 1 - G - Sensor Circuit Low Voltage
2641,8,P1779,Engine Torque Delivered to TCM Signal
2642,8,P1559,Cruise Control Power Management Mode
2643,8,P1626,Theft Deterrent Fuel Enable Signal Not Received
2644,8,P1643,Engine Speed Output Circuit
2645,8,P1511,Throttle Control System - Backup System Performance
2646,8,P1171,Fuel System Lean During Acceleration
2647,8,P1158,HO2S Bank 2 Sensor 2 Rich or High Voltage
2648,8,P1191,Intake Air Duct Air Leak
2649,8,P1109,Secondary Port Throttle System
2650,8,P1144,HO2S Bank 1 Sensor 3 Rich or High Voltage
2651,8,P1416,Secondary Air Injection (AIR) System Bank 2
2652,8,P1793,Transmission Control Module Stack Overrun
2653,8,P1582,Cruise Direction Circuit Low Voltage
2654,8,P1122,Throttle Position (TP) Sensor Circuit Intermittent LowVoltage
2655,8,P1032,HO2S Heater Warm Up Control Circuit Banks 1 and 2 Sensor 1
2656,8,P1285,Accelerator Pedal Position Sensor 3 Circuit
2657,8,P1614,Loss of RIM Serial Data
2658,8,P1693,Tachometer Circuit Low Voltage
2659,8,P1833,A/T Solenoids Power Circuit - Low Voltage
2660,8,P1141,HO2S Heater Control Circuit Bank 1 Sensor 2
2661,8,P1587,Cruise Control Clutch Control Circuit Low
2662,8,P1377,IC Cam Pulse To 4X Reference Pulse
2663,8,P1225,Injector Circuit Cylinder 2 Intermittent
2664,8,P1606,Serial Communication Problem With Device 6
2665,8,P1527,Transmission Range to Pressure Switch Correlation
2666,8,P1537,A/C Request Circuit Low Voltage
2667,8,P1132,HO2S Circuit Low Variance Bank 2 Sensor 1
2668,8,P1376,Ignition Ground Circuit
2669,8,P1650,Control Module Output B Circuit
2670,8,P1850,Brake Band Apply Solenoid Circuit
2671,8,P1621,Control Module Long Term Memory Performance
2672,8,P1368,IC Cylinder 8 Not Toggling After Enable
2673,8,P1814,Torque Converter Overstressed
2674,8,P1274,Injectors Wired Incorrectly
2675,8,P1520,Transmission Range Switch Circuit
2676,8,P1800,TCM Power Relay Control Circuit
2677,8,P1250,Early Fuel Evaporation Heater Circuit
2678,8,P1375,IC 24X Reference Circuit High Voltage
2679,8,P1617,Engine Oil Level Switch Circuit
2680,8,P1640,Driver-1-Input High Voltage
2681,8,P1222,Injector Control Circuit Intermittent
2682,8,P1323,IC 24X Reference Circuit Low Frequency
2683,8,P1791,Transmission Control Module Loop
2684,8,P1835,Kick-Down Switch Circuit
2685,8,P1275,Accelerator Pedal Position (APP) Sensor 1 Circuit
2686,8,P1345,Crankshaft Position (CKP)-Camshaft Position (CMP) Correlation
2687,8,P1155,HO2S Lean Mean Bank 2 Sensor 1
2688,8,P1156,HO2S Rich Mean Bank 2 Sensor 1
2689,8,P1282,Accelerator Pedal Position Sensor 2 Circuit Low Voltage
2690,8,P1358,IC Output High/Pulse Detected when GND_Cyl. 8
2691,8,P1684,Driver 5 Line 4
2692,8,P1125,APP System
2693,8,P1243,Injector Circuit Cylinder 8 Intermittent
2694,8,P1161,HO2S Heater Control Circuit Bank 2 Sensor 2
2695,8,P1336,Crankshaft Position (CKP) System Variation Not Learned
2696,8,P1131,HO2S Circuit Low Variance Bank 1 Sensor 2
2697,8,P1143,HO2S Bank 1 Sensor 3 Lean System or Low Voltage
2698,8,P1893,Engine Torque Signal Low Voltage
2699,8,P1515,Electronic Throttle System Throttle Position
2700,8,P1390,Wheel Speed Sensor 1 - G - Sensor Circuit
2701,8,P1111,Intake Air Temperature (IAT) Sensor Circuit Intermittent High Voltage
2702,8,P1560,Transaxle Not in Drive - Cruise Control Disabled
2703,8,P1118,Engine Coolant Temp. Signal Out-Of-Range High
2704,8,P1281,Accelerator Pedal Position Sensor 2 Circuit Performance
2705,8,P1280,Accelerator Pedal Position (APP) Sensor 2 Circuit
2706,8,P1185,Engine Oil Temperature Circuit
2707,8,P1272,Accelerator Pedal Position Sensor 2
2708,8,P1637,Generator L-Terminal Circuit
2709,8,P1603,Loss of SDM Serial Data
2710,8,P1633,Ignition 0 Switch Circuit
2711,8,P1615,Loss of VTD Serial Data
2712,8,P1868,Transmission Fluid Life
2713,8,P1660,Cooling Fan Control Circuits
2714,8,P1675,EVAP Vent Solenoid Control Circuit
2715,8,P1574,Stoplamp Switch Circuit
2716,8,P1260,Last Test Failed Failed SCC ENTER:More Info.
2717,8,P1526,Minimum Throttle Position Not Learned
2718,8,P1517,Electronic Throttle Module
2719,8,P1165,HO2S Cross Counts Bank 2 Sensor 3
2720,8,P1136,HO2S Rich Mean Bank 1 Sensor 1
2721,8,P1140,HO2S Transition Time Ratio Bank 1 Sensor 2
2722,8,P1812,Transmission Over Temperature Condition
2723,8,P1119,ECT Signal Out-Of-Range With TFT Sensor
2724,8,P1655,EVAP Purge Solenoid Control Circuit
2725,8,P1363,IC Cylinder 3 Not Toggling After Enable
2726,8,P1170,Bank to Bank Fuel TrimOffset
2727,8,P1524,Throttle Closed Position Performance
2728,8,P1108,BARO to MAP Sensor Comparison Too High
2729,8,P1503,Theft Deterrent Fuel Enable Signal Not Correct
2730,8,P1665,Driver 3 Line 5
2731,8,P1600,TCM Internal Watchdog Operation
2732,8,P1795,CAN Bus - Throttle Body Position
2733,8,P1508,Idle Speed Low - Idle Air Control (IAC) System NotResponding
2734,8,P1816,TFP Valve Position Sw. - Park/Neu. With Drive Ratio
2735,8,P1607,Serial Communication Problem With Device 7
2736,8,P1780,Park/Neutral Position [PNP] Switch Circuit
2737,8,P1874,TCC Stator Temp. Switch Circuit High
2738,8,P1661,MIL Control Circuit
2739,8,P1638,Generator F-Terminal Circuit
2740,8,P1680,Driver 5
2741,8,P1555,Electronic Variable Orifice Output
2742,8,P1544,A/C Refrigerant Condition Very Low
2743,8,P1623,Transmission Temp Pull-Up Resistor
2744,8,P1613,Loss of DIM Serial Data
2745,8,P1523,Throttle Closed Position Performance
2746,8,P1137,HO2S Bank 1 Sensor 2 Lean System or Low Voltage
2747,8,P1823,Internal Mode Switch Circuit P Low
2748,8,P1627,A/D Performance
2749,8,P1670,Driver 4
2750,8,P1201,(Alt. Fuel) Gas Mass Sensor Circuit Range/Performance
2751,8,P1663,Oil Life Lamp Control Circuit
2752,8,P1822,Internal Mode Switch Circuit B High
2753,8,P1631,Theft Deterrent Start Enable Signal Not Correct
2754,8,P1586,Cruise Control Brake Switch 2 Circuit
2755,8,P1647,Driver 1 Line 7
2756,8,P1656,Driver 2 Line 6
2757,8,P1258,Engine Coolant Overtemperature - Protection Mode Active
2758,8,P1687,Driver 5 Line 7
2759,8,P1558,Cruise Control Servo Indicates Low
2760,8,P1804,Ground Control Relay
2761,8,P1831,PC Solenoid Power Circuit - Low Voltage
2762,8,P1629,Theft Deterrent System - Cranking Signal
2763,8,P1569,Cruise Servo Stroke High While not in Cruise
2764,8,P1133,HO2S Insufficient Switching Bank 1 Sensor 1
2765,8,P1518,Electronic Throttle Module to PCM Communication
2766,8,P1561,Cruise Vent Solenoid
2767,8,P1500,Starter Signal Circuit
2768,8,P1367,IC Cylinder 7 Not Toggling After Enable
2769,8,P1700,Transmission Control Module (TCM) Requested MILIllumination
2770,8,P1820,Internal Mode Switch Circuit A Low
2771,8,P1843,1-2 Shift Solenoid Circuit High Voltage
2772,8,P1842,1-2 Shift Solenoid Circuit Low Voltage
2773,8,P1216,Fuel Solenoid Response Time Too Short
2774,8,P1588,Cruise Control Clutch Control Circuit High
2775,8,P1689,Delivered Torque Circuit Fault
2776,8,P1535,A/C High Side Temperature Sensor Circuit
2777,8,P1652,Powertrain Induced Chassis Pitch Output Circuit
2778,8,P1409,EGR Vacuum System Leak
2779,8,P1681,Driver 5 Line 1
2780,8,P1585,Cruise Control Inhibit Output Circuit
2781,8,P1139,HO2S Insuff. Switching Bank 1 Sensor 2
2782,8,P1577,BBV Sensor Ckt. Low Voltage
2783,8,P1163,HO2S Bank 2 Sensor 3 Lean System or Low Voltage
2784,8,P1423,Intake Air High Pressure Switch Circuit High Voltage
2785,8,P1645,Evaporative Emission (EVAP) Vent Solenoid Contorl Circuit
2786,8,P1215,Ground Fault Detection Indicated
2787,8,P1362,IC Cylinder 2 Not Toggling After Enable
2788,8,P1153,HO2S Insufficient Switching Bank 2 Sensor 1
2789,8,P1580,Cruise Move Circuit Low Voltage
2790,8,P1636,PCM Stack Overrun
2791,8,P1200,Injector Control Circuit
2792,8,P1676,Driver 4 Line 6
2793,8,P1538,A/C Request Circuit High Voltage
2794,8,P1145,HO2S Cross Counts Bank 1 Sensor 3
2795,8,P1853,Brake Band Apply Solenoid High Voltage
2796,8,P1287,Accelerator Pedal Position Sensor 3 Circuit Low Voltage
2797,8,P1619,Engine Oil Life Monitor Reset Circuit
2798,8,P1420,Intake Air Low Pressure Switch Circuit Low Voltage
2799,8,P1220,Throttle Position (TP) Sensor 2 Circuit
2800,8,P1583,Cruise Direction CircuitHigh Voltage
2801,8,P1548,A/C Recirculation Circuit
2802,8,P1622,Cylinder Select
2803,8,P1519,Throttle Actuator Control (TAC) Module Internal Circuit
2804,8,P1672,Low Engine Oil Level Lamp Control Circuit
2805,8,P1817,TFP Valve Position Sw. - Reverse With Drive Ratio
2806,8,P1516,Throttle Actuator Control (TAC) Module Throttle ActuatorPosition Performance
2807,8,P1219,Throttle Position Sensor Reference Voltage
2808,8,P1441,Evaporative Emission (EVAP) System Flow During Non-Purge
2809,8,P1895,TCM to ECM Torque Reduction Circuit
2810,8,P1324,Crank RPM Too Low
2811,8,P1187,EOT Sensor Ckt. Low Voltage
2812,8,P1321,Electronic Ignition System Fault Line
2813,8,P1584,Cruise Control Disabled
2814,8,P1826,Internal Mode Switch Circuit C - High
2815,8,P1894,Engine Torque Signal High Voltage
2816,8,P1662,Cruise Lamp Control Circuit
2817,8,P1565,Cruise Servo Position Sensor
2818,8,P1845,2-3 Shift Solenoid Circuit Low Voltage
2819,8,P1546,A/C Clutch Status Circuit Low Voltage
2820,8,P1393,Wheel Speed Sensor 1 - G - Sensor Circuit High Voltage
2821,8,P1579,P/N to D/R at High Throttle Angle - Power Reduction ModeActive
2822,8,P1695,Remote Keyless Entry Circuit Low
2823,8,P1677,Driver 4 Line 7
2824,8,P1690,ECM Loop Overrun
2825,8,P1620,Low Coolant Circuit
2826,8,P1130,HO2S Circuit Low Variance Bank 1 Sensor 1
2827,8,P1891,Throttle Position Sensor PWM Signal Low
2828,8,P1360,Ignition Coil Group 2 Control Circuit
2829,8,P1646,Evaporative Emission (EVAP) Vent Solenoid Control Circuit
2830,8,P1602,Knock Sensor (KS) Module Performance
2831,8,P1157,HO2S Bank 2 Sensor 2 Lean System or Low Voltage
2832,8,P1686,Driver 5 Line 6
2833,8,P1573,PCM/EBTCM Serial Data Circuit
2834,8,P1884,TCC Enable/Shift Light Circuit
2835,8,P1683,Driver 5 Line 3
2836,8,P1217,Fuel Solenoid Response Time Too Long
2837,8,P1138,HO2S Bank 1 Sensor 2 Rich or High Voltage
2838,8,P1531,A/C Low Side Temperature Sensor Fault
2839,8,P1666,Driver 3 Line 6
2840,8,P1790,Transmission Control Module Checksum
2841,8,P1214,Injection Pump Timing Offset
2842,8,P1536,Engine Coolant Overtemperature - Air Conditioning (A/C)Disabled
2843,8,P1628,ECT Pull-Up Resistor
2844,8,P1364,IC Cylinder 4 Not Toggling After Enable
2845,8,P1231,Injector Circuit Cylinder 4 Intermittent
2846,8,P1701,Trans. MIL Request Circuit
2847,8,P1218,Injection Pump Calibration Circuit
2848,8,P1563,Cruise Vehicle Speed/Set Speed Difference Too High
2849,8,P1875,4WD Low Switch Circuit Electrical
2850,8,P1450,Barometric Pressure Sensor Circuit
2851,8,P1355,IC Output High/Pulse Detected when GND_Cyl. 5
2852,8,P1825,Internal Mode Switch - Invalid Range
2853,8,P1611,Loss of CVRTD Serial Data
2854,8,P1604,Loss of IPC Serial Data
2855,8,P1514,Airflow to TP Sensor Correlation High
2856,8,P1691,Coolant Gage Circuit Low Voltage
2857,8,P1365,IC Cylinder 5 Not Toggling After Enable
2858,8,P1277,Accelerator Pedal Position Sensor 1 Circuit Low Voltage
2859,8,P1164,HO2S Bank 2 Sensor 3 Rich or High Voltage
2860,8,P1671,Driver 4 Line 1
2861,8,P1871,Undefined Gear Ratio
2862,8,P1399,Wheel Speed Sensor 2 - G - Sensor Circuit Intermittent
2863,8,P1116,ECT Signal Unstable or Intermittent
2864,8,P1685,Driver 5 Line 5
2865,8,P1159,HO2S Cross Counts Bank 2 Sensor 2
2866,8,P1634,Ignition 1 Switch Circuit
2867,8,P1539,A/C Clutch Status Circuit High Voltage
2868,8,P1353,IC Output High/Pulse Detected when GND_Cyl. 3
2869,8,P1609,Loss Of TCS Serial Data
2870,8,P1599,Engine Stall or Near Stall Detected
2871,8,P1653,Oil Level Lamp Control Circuit
2872,8,P1351,Ignition Coil Control Circuit High Voltage
2873,8,P1403,Exhaust Gas Recirculation System Valve 1
2874,8,P1525,Throttle Body ServiceRequired
2875,8,P1320,IC 4X Reference Circuit Intermittent
2876,8,P1639,5 Volt Reference 2 Circuit
2877,8,P1031,HO2S Heater Current Monitor Control Circuit Banks 1 and 2 Sensor 1
2878,8,P1605,Loss of HVAC Serial Data
2879,8,P1625,TCM System Reset
2880,8,P1870,Transmission Component Slipping
2881,8,P1396,Wheel Speed Sensor 2 - G - Sensor Circuit Performance
2882,8,P1892,Throttle Position Sensor PWM Signal High
2883,8,P1190,Engine Vacuum Leak
2884,8,P1502,Theft Deterrent Fuel Enable Signal Not Received
2885,8,P1641,Malfunction Indicator Lamp (MIL) Control Circuit
2886,8,P1397,Wheel Speed Sensor 2 - G - Sensor Circuit Low Voltage
2887,8,P1886,Shift Timing Solenoid
2888,8,P1813,Torque Control
2889,8,P1113,Intake Resonance Switchover Solenoid Control Circuit
2890,8,P1257,Supercharger System Overboost
2891,8,P1410,Fuel Tank Pressure System
2892,8,P1408,Intake Manifold Pressure Sensor Circuit
2893,8,P1211,Mass Air Flow Circuit Intermittent High
2894,8,P1405,Exhaust Gas Recirculation System Valve 3
2895,8,P1534,A/C High Side Temp. Sensor Low Voltage
2896,8,P1543,A/C System Performance
2897,8,P1352,IC Output High/Pulse Detected when GND_Cyl. 2
2898,8,P1522,Park/Neutral to Drive/Reverse at High RPM
2899,8,P1533,A/C Evaporator Temp. Sens. Ckt. High Voltage
2900,8,P1451,Barometric Press. Sensor Performance
2901,8,P1134,HO2S Transition Time Ratio Bank 1 Sensor 1
2902,8,P1372,Crankshaft Position (CKP) Sensor A-B Correlation
2903,8,P1398,Wheel Speed Sensor 2 - G - Sensor Circuit High Voltage
2904,8,P1554,Cruise Control Feedback Circuit
2905,8,P1669,ABS Unit Expected
2906,8,P1371,IC 4X Reference Circuit Too Few Pulses
2907,8,P1394,Wheel Speed Sensor 1 - G - Sensor Circuit Intermittent
2908,8,P1781,Engine Torque Signal Circuit
2909,8,P1651,Fan 1 Relay Control Circuit
2910,8,P1350,Ignition Control System
2911,8,P1283,Accelerator Pedal Position Sensor 2 Circuit High Voltage
2912,8,P1521,Transmission Engaged at High Throttle Angle
2913,8,P1694,Tachometer Circuit High Voltage
2914,8,P1407,EGR Air Intrusion in Exhaust Supply to EGR Valve
2915,8,P1608,Serial Communication Problem With Device 8
2916,8,P1406,EGR Valve Pintle Position Circuit
2917,8,P1234,Injector Circuit Cylinder 5 Intermittent
2918,8,P1635,5 Volt Reference Circuit
2919,8,P1361,Ignition Coil Control Circuit Low Voltage
2920,8,P1852,Brake Band Apply SolenoidLow Voltage
2921,8,P1415,Secondary Air Injection (AIR) System Bank 1
2922,8,P1381,Misfire Detected - No Communication with Brake ControlModule
2923,8,P1135,HO2S Lean Mean Bank 1 Sensor 1
2924,8,P1542,A/C System High Pressure High Temperature
2925,8,P1705,P/N Signal Output Circuit
2926,8,P1300,Ignitor Circuit
2927,8,P1610,Loss of PZM Serial Data
2928,8,P1432,Fuel Level Sensor 2 Circuit Low Voltage
2929,8,P1568,Cruise Servo Stroke Greater than Commanded in Cruise
2930,8,P1395,Wheel Speed Sensor 2 - G - Sensor Circuit
2931,8,P1664,1-4 Upshift Lamp Control Circuit
2932,8,P1836,Kick-Down Switch Failed Open
2933,8,P1431,Fuel Level Sensor 2 Circuit Performance
2934,8,P1819,Internal Mode Switch - No Start/Wrong Range
2935,9,P1674,Tachometer Control Circuit
2936,9,P1760,TCM Supply Voltage Interrupted
2937,9,P1273,Accelerator Pedal Position Sensor 1
2938,9,P1212,Mass Air Flow Circuit Intermittent Low
2939,9,P1567,Active Banking Control Active - Cruise Control Disabled
2940,9,P1203,(Alt. Fuel) Gas Mass Sensor Circuit High Frequency
2941,9,P1630,Theft Deterrent Learn Mode Active
2942,9,P1202,(Alt. Fuel) Gas Mass Sensor Circuit Low Frequency
2943,9,P1120,Throttle Position (TP) Sensor 1 Circuit
2944,9,P1532,A/C Evaporator Temp. Sens. Ckt. Low Voltage
2945,9,P1811,Maximum Adapt and Long Shift
2946,9,P1354,IC Output High/Pulse Detected when GND_Cyl. 4
2947,9,P1237,Injector Circuit Cylinder 6 Intermittent
2948,9,P1545,Air Conditioning (A/C) Clutch Relay Control Circuit
2949,9,P1642,Vehicle Speed Output Circuit
2950,9,P1847,2-3 Shift Solenoid Circuit High Voltage
2951,9,P1644,Traction Control Delivered Torque Output Circuit
2952,9,P1112,Intake Air Temperature (IAT) Sensor Circuit IntermittentLow Voltage
2953,9,P1310,Ignition Coil 3 Primary Feedback Circuit
2954,9,P1504,Vehicle Speed Output Circuit
2955,9,P1570,Traction Control Active - Cruise Control Disabled
2956,9,P1186,EOT Circuit Performance
2957,9,P1404,Exhaust Gas Recirculation (EGR) Closed PositionPerformance
2958,9,P1571,Traction Control Torque Request Circuit
2959,9,P1696,Remote Keyless Entry Voltage High
2960,9,P1442,EVAP Vacuum Sw. High Voltage During Ign. On
